,0,1,2,3,4,5,6,7
4994,1,2,5,4,3,3,1,3
4995,7,5,6,5,5,5,7,5
4996,1,5,0,0,0,4,0,0
4997,3,3,6,2,3,3,7,3
4998,4,2,7,3,7,3,7,3
4999,0,2,7,6,1,3,7,7
5000,1,1,4,1,1,1,1,1
5001,2,3,3,3,0,1,1,1
5002,7,1,5,1,6,1,5,1
5003,2,4,3,5,2,4,2,0
5004,0,4,5,4,7,4,5,4
5005,0,5,2,4,2,5,2,6
5006,1,0,1,0,7,5,5,5
5007,1,4,3,1,2,4,2,0
5008,0,4,2,0,0,0,2,0
5009,0,4,4,4,2,4,4,4
5010,0,2,0,0,0,0,0,0
5011,6,3,6,3,0,3,6,2
5012,7,7,7,7,6,7,6,7
5013,4,2,5,2,0,2,1,1
5014,0,1,5,1,3,1,1,1
5015,3,5,2,1,2,5,2,1
5016,6,7,0,5,3,7,3,7
5017,7,3,1,3,0,3,1,1
5018,4,4,5,4,4,4,5,4
5019,0,2,1,0,3,2,3,2
5020,2,0,6,4,1,1,7,5
5021,2,3,1,1,2,3,1,1
5022,3,0,0,0,1,1,0,0
5023,5,4,3,0,1,0,1,0
5024,5,3,3,3,6,3,3,3
5025,2,0,0,0,2,0,0,0
5026,1,3,7,7,2,2,3,3
5027,6,5,5,5,7,7,5,5
5028,0,2,2,2,7,3,3,3
5029,6,0,0,1,0,0,0,0
5030,3,4,3,4,1,1,1,1
5031,0,3,4,0,1,1,4,0
5032,3,3,5,1,3,3,1,1
5033,7,5,0,0,7,5,0,4
5034,0,3,0,0,5,1,0,0
5035,1,5,7,5,4,4,6,4
5036,1,2,5,2,1,2,1,2
5037,6,1,5,5,2,3,3,3
5038,1,3,5,7,4,6,5,7
5039,4,3,0,3,1,3,1,3
5040,4,5,5,5,5,5,5,5
5041,6,5,1,5,7,7,5,5
5042,5,1,6,2,6,6,6,6
5043,2,0,1,1,3,1,3,1
5044,2,1,6,5,5,5,5,5
5045,7,1,3,3,3,1,3,3
5046,0,6,3,3,2,2,2,2
5047,6,5,6,4,6,4,6,6
5048,0,3,0,2,6,7,6,6
5049,2,0,5,0,2,2,2,2
5050,3,4,5,5,0,0,1,4
5051,7,7,4,5,0,0,0,4
5052,4,7,1,5,6,6,1,5
5053,5,2,2,2,5,6,6,6
5054,3,1,3,1,5,5,1,1
5055,1,7,7,7,1,7,5,7
5056,7,4,0,0,7,4,0,4
5057,3,1,5,5,2,1,4,5
5058,7,6,0,4,5,4,0,4
5059,3,0,1,1,0,0,1,1
5060,3,4,3,6,4,4,6,6
5061,5,4,0,4,3,6,3,6
5062,2,0,6,6,3,0,6,4
5063,0,6,5,6,0,2,1,6
5064,3,5,4,5,2,7,2,6
5065,1,7,5,7,4,6,4,6
5066,5,6,1,7,1,1,1,1
5067,0,0,3,2,5,5,5,5
5068,6,2,0,2,6,2,2,2
5069,5,1,3,1,2,1,2,1
5070,3,5,0,0,4,4,0,0
5071,6,7,7,7,7,7,7,7
5072,7,3,7,3,7,3,7,3
5073,4,3,6,2,4,3,4,2
5074,1,5,1,5,7,5,7,5
5075,6,3,4,4,1,1,5,5
5076,7,5,3,1,7,5,3,5
5077,1,6,2,6,7,7,3,7
5078,0,0,2,2,0,0,0,0
5079,5,0,0,0,3,2,0,0
5080,6,7,2,3,7,7,7,7
5081,4,3,7,7,0,2,7,7
5082,6,0,5,1,7,3,7,1
5083,3,0,5,0,2,2,2,2
5084,5,2,4,0,1,1,5,1
5085,0,3,0,1,4,1,0,1
5086,2,6,2,7,2,2,2,3
5087,6,3,6,7,1,1,7,7
5088,4,5,5,5,3,5,5,5
5089,5,4,2,0,7,5,3,1
5090,1,3,2,3,7,7,7,3
5091,3,5,4,4,5,5,5,5
5092,2,6,4,4,7,6,4,4
5093,0,0,3,3,0,0,1,1
5094,2,1,4,5,1,1,4,1
5095,4,4,5,4,1,5,1,5
5096,0,0,3,1,1,1,3,1
5097,1,6,3,2,0,0,1,0
5098,5,3,5,7,2,2,4,6
5099,3,4,6,6,1,1,7,5
5100,3,4,3,4,2,2,2,2
5101,1,0,3,3,0,0,3,2
5102,5,1,7,3,2,1,3,3
5103,1,0,4,0,3,2,0,0
5104,0,0,1,0,3,2,3,3
5105,6,1,1,1,5,1,1,1
5106,3,3,0,0,0,0,0,0
5107,3,5,0,4,7,7,6,6
5108,0,3,5,5,3,3,1,3
5109,4,1,4,1,7,7,7,7
5110,1,2,3,3,1,1,3,3
5111,3,2,7,6,4,6,7,6
5112,7,2,2,2,4,4,4,2
5113,0,0,6,0,3,1,3,1
5114,1,7,7,7,1,3,3,3
5115,7,1,5,5,0,0,0,0
5116,7,3,3,3,7,7,7,3
5117,7,7,6,6,6,7,6,6
5118,6,6,7,6,7,7,7,7
5119,2,6,0,0,7,7,1,2
5120,6,1,6,6,3,3,2,2
5121,0,7,6,7,5,7,7,7
5122,3,1,3,3,3,1,3,3
5123,1,4,2,4,0,4,0,4
5124,0,4,6,6,6,6,6,6
5125,4,6,4,4,0,2,0,2
5126,1,1,1,1,7,7,5,5
5127,0,0,4,0,4,0,4,0
5128,5,1,6,4,4,4,4,4
5129,4,4,4,4,7,7,7,7
5130,6,7,2,2,1,3,2,3
5131,5,5,1,1,6,7,0,1
5132,3,1,6,2,0,0,2,2
5133,6,7,3,7,0,5,3,3
5134,5,5,4,5,2,1,0,1
5135,0,1,5,5,3,3,7,7
5136,1,1,1,1,6,7,3,1
5137,7,7,7,7,5,5,5,7
5138,2,3,7,7,4,5,4,5
5139,2,5,0,4,4,4,0,4
5140,7,3,6,2,7,7,6,7
5141,0,4,4,4,4,4,4,4
5142,6,3,6,7,4,1,6,7
5143,2,3,0,3,0,3,0,2
5144,3,1,3,3,1,1,3,3
5145,2,3,6,2,5,3,4,3
5146,2,7,3,7,3,3,3,3
5147,2,6,6,6,1,5,1,7
5148,4,6,1,6,1,7,1,7
5149,5,4,7,5,7,5,7,5
5150,5,4,7,6,6,6,7,6
5151,5,0,1,1,5,1,1,1
5152,3,1,7,1,4,1,5,5
5153,4,2,1,0,1,1,1,1
5154,1,6,6,6,7,7,7,6
5155,1,1,0,1,5,5,5,5
5156,2,4,2,0,4,4,6,4
5157,7,2,3,3,7,7,7,3
5158,2,3,6,7,7,3,7,7
5159,4,0,0,0,5,4,1,0
5160,0,2,5,6,2,2,0,2
5161,3,7,2,6,3,7,3,7
5162,5,3,6,3,7,3,6,3
5163,0,7,7,7,1,3,3,3
5164,4,7,3,7,7,7,3,7
5165,6,3,5,7,0,3,5,7
5166,1,3,3,3,0,2,3,3
5167,4,6,2,6,0,4,0,0
5168,1,5,5,5,7,5,5,5
5169,4,0,6,2,3,0,2,2
5170,6,7,0,3,3,3,1,3
5171,2,4,7,7,5,5,7,7
5172,6,4,7,6,3,4,3,6
5173,5,1,3,1,3,1,3,1
5174,2,7,7,7,4,7,7,7
5175,5,1,7,3,2,2,6,2
5176,3,0,7,1,1,0,1,1
5177,2,7,7,7,4,7,5,7
5178,6,2,6,2,7,2,7,2
5179,4,3,2,3,5,1,5,3
5180,6,6,0,6,2,6,0,4
5181,0,4,1,4,5,5,5,5
5182,5,2,2,2,1,1,3,2
5183,4,4,1,1,3,1,1,1
5184,3,2,4,2,4,6,4,6
5185,5,6,1,0,5,5,1,1
5186,6,7,6,7,2,7,6,7
5187,2,1,1,1,5,1,5,1
5188,0,0,0,0,2,0,2,0
5189,5,5,2,2,2,2,2,2
5190,5,4,1,0,1,7,1,1
5191,5,7,6,6,1,1,6,6
5192,3,4,6,4,4,4,4,4
5193,2,4,6,6,5,5,6,6
5194,5,4,2,0,1,1,1,0
5195,6,4,4,4,7,7,7,7
5196,6,3,1,3,7,3,3,3
5197,0,4,6,6,6,4,6,6
5198,7,6,1,1,6,6,3,2
5199,3,0,1,0,0,0,0,0
5200,1,1,2,2,2,2,2,2
5201,0,0,7,5,2,0,3,0
5202,1,5,3,3,3,1,3,3
5203,1,3,3,3,2,3,2,3
5204,2,4,6,6,2,4,2,6
5205,1,2,5,4,5,4,5,4
5206,5,4,3,3,4,4,7,7
5207,0,2,2,2,0,2,2,2
5208,7,7,7,7,2,2,6,7
5209,1,3,6,6,4,6,6,6
5210,3,7,6,7,3,7,7,7
5211,4,4,5,5,6,4,5,5
5212,0,6,3,6,1,5,1,5
5213,3,1,5,1,5,5,5,5
5214,7,1,2,2,5,5,6,2
5215,1,2,3,3,6,6,6,2
5216,1,5,5,7,1,1,1,3
5217,5,5,6,5,1,1,1,1
5218,4,0,4,0,4,0,4,0
5219,1,1,1,1,6,1,6,1
5220,1,2,7,2,5,3,7,3
5221,0,5,1,5,7,5,7,5
5222,3,3,0,1,3,3,0,3
5223,6,3,6,2,1,3,6,3
5224,0,1,4,1,3,3,3,3
5225,5,7,3,3,2,2,3,3
5226,1,5,3,5,0,0,2,0
5227,1,6,2,2,3,7,2,2
5228,1,6,1,6,2,6,2,6
5229,3,3,2,3,2,3,2,3
5230,0,2,4,4,0,0,4,0
5231,1,2,5,2,3,3,7,3
5232,4,2,7,3,2,2,3,3
5233,6,6,2,2,3,7,3,2
5234,3,3,5,1,1,1,5,1
5235,3,6,3,7,7,6,7,7
5236,5,1,5,5,7,1,5,5
5237,7,5,6,4,1,1,0,0
5238,5,0,0,0,3,2,3,0
5239,7,4,2,2,2,0,2,2
5240,2,6,4,4,7,6,4,4
5241,7,5,1,5,2,4,3,1
5242,1,6,3,7,0,6,3,6
5243,7,6,5,6,2,2,2,2
5244,2,1,6,0,3,1,6,0
5245,6,2,3,3,7,7,3,3
5246,7,7,5,5,4,5,5,5
5247,2,2,3,2,5,3,7,3
5248,7,0,1,1,2,2,2,2
5249,1,5,7,5,4,5,5,5
5250,3,7,0,5,0,6,0,4
5251,0,2,2,2,0,0,0,2
5252,6,3,4,6,6,7,4,6
5253,2,3,2,2,5,5,5,5
5254,6,7,2,7,0,0,2,2
5255,0,1,5,1,1,1,5,1
5256,5,4,3,0,4,4,0,0
5257,7,3,7,7,4,1,5,5
5258,7,1,7,5,5,5,7,5
5259,6,6,2,6,6,6,6,6
5260,6,0,4,4,3,0,4,0
5261,1,1,1,1,1,1,1,1
5262,4,4,2,6,4,4,2,6
5263,1,2,2,2,1,1,1,3
5264,0,2,3,3,0,2,1,3
5265,0,2,4,4,6,6,4,4
5266,7,7,6,7,6,7,6,7
5267,0,0,2,0,6,2,6,2
5268,3,1,3,1,1,1,1,1
5269,2,2,4,6,0,0,0,0
5270,2,4,4,4,4,4,4,4
5271,6,3,2,3,0,2,0,2
5272,1,1,2,3,6,7,6,7
5273,7,1,3,3,7,3,3,3
5274,3,3,4,5,4,3,4,5
5275,1,6,3,7,2,6,2,6
5276,3,1,6,0,7,3,6,6
5277,0,0,1,1,2,2,3,1
5278,6,6,6,6,5,5,7,6
5279,3,6,6,6,1,6,7,6
5280,5,2,2,2,3,3,3,3
5281,2,5,0,5,0,4,0,0
5282,6,3,7,3,6,7,6,7
5283,4,7,2,6,5,7,6,7
5284,4,6,2,6,2,6,2,6
5285,6,0,0,0,2,0,2,0
5286,1,7,4,4,5,7,5,5
5287,5,4,5,4,0,0,0,0
5288,4,2,6,2,2,2,2,2
5289,7,4,4,4,3,7,7,7
5290,6,0,0,0,7,2,0,0
5291,7,0,7,6,3,3,3,3
5292,6,2,5,0,6,2,5,4
5293,1,1,3,3,6,6,6,6
5294,3,0,3,2,0,0,3,2
5295,7,7,7,7,1,1,1,1
5296,4,6,5,4,1,4,5,4
5297,4,2,5,0,3,2,5,0
5298,2,0,1,0,5,1,1,1
5299,4,5,3,1,5,5,7,5
5300,7,1,3,1,6,0,2,0
5301,2,1,7,5,1,1,7,1
5302,4,7,6,7,0,3,0,2
5303,5,5,2,2,5,5,0,0
5304,2,3,2,2,2,3,2,2
5305,2,1,4,1,3,1,1,1
5306,2,0,7,6,2,2,7,6
5307,5,5,0,3,1,7,0,3
5308,2,3,0,0,7,7,5,7
5309,4,1,0,1,5,5,5,5
5310,3,0,7,2,4,0,4,4
5311,2,2,0,0,6,6,4,6
5312,2,7,7,7,6,7,6,7
5313,6,3,7,7,3,3,7,7
5314,5,0,6,0,5,5,5,4
5315,2,0,4,4,2,2,4,4
5316,5,5,7,5,5,5,7,5
5317,2,0,3,2,3,1,3,3
5318,6,2,6,2,4,4,4,4
5319,2,4,2,4,5,4,4,4
5320,6,6,5,4,1,2,5,4
5321,5,5,4,4,7,7,6,6
5322,7,7,6,6,4,4,6,6
5323,5,4,6,6,3,7,3,7
5324,4,2,4,2,5,3,5,7
5325,5,3,3,3,5,5,7,7
5326,3,6,3,3,4,4,0,0
5327,7,5,4,5,1,1,4,5
5328,2,3,6,6,1,3,3,3
5329,4,0,4,4,2,0,0,0
5330,4,4,7,4,4,4,5,4
5331,0,7,5,5,6,7,7,7
5332,0,6,0,4,6,6,4,4
5333,7,4,6,6,4,4,6,6
5334,1,1,6,0,3,1,3,1
5335,7,6,4,2,5,6,4,4
5336,0,3,0,3,2,3,2,3
5337,1,0,7,5,7,5,7,5
5338,5,4,1,5,5,4,1,5
5339,7,0,6,2,1,1,6,2
5340,5,1,3,3,0,1,2,1
5341,1,7,3,3,2,7,2,3
5342,3,0,7,1,5,5,5,5
5343,1,5,0,0,3,5,1,1
5344,0,0,0,0,6,2,2,0
5345,0,6,0,2,5,6,2,6
5346,3,2,6,6,4,4,4,4
5347,1,3,4,3,6,3,6,3
5348,7,4,5,5,6,4,5,5
5349,0,3,1,3,4,0,0,0
5350,2,4,0,4,7,5,1,5
5351,1,3,3,3,4,7,7,7
5352,5,4,4,4,5,5,5,4
5353,6,3,7,7,5,1,5,5
5354,5,6,2,6,4,6,0,6
5355,4,0,4,4,4,0,4,4
5356,5,6,1,3,4,6,0,2
5357,6,2,0,0,3,3,1,1
5358,7,7,5,5,6,7,7,7
5359,2,3,6,6,6,6,6,6
5360,6,6,1,1,5,4,1,5
5361,1,0,6,2,4,0,6,6
5362,2,6,7,7,0,6,5,7
5363,0,4,6,4,7,7,7,7
5364,0,5,2,3,1,1,3,1
5365,3,5,4,4,2,0,0,0
5366,2,7,5,5,2,6,5,7
5367,2,1,0,1,4,1,0,1
5368,1,1,5,5,4,4,4,4
5369,4,6,4,6,5,4,4,4
5370,0,2,4,6,7,3,7,7
5371,3,0,2,2,6,2,2,2
5372,7,7,6,6,6,7,6,6
5373,5,5,5,5,1,1,1,1
5374,0,0,3,1,2,2,3,2
5375,4,0,3,1,1,0,1,1
5376,2,2,5,4,0,0,4,4
5377,0,2,4,2,5,0,5,0
5378,6,0,6,0,3,0,2,2
5379,6,7,2,7,6,7,6,6
5380,3,0,2,2,3,0,2,2
5381,1,1,6,6,5,1,4,4
5382,7,2,5,0,0,2,4,0
5383,1,5,3,5,5,5,5,5
5384,0,0,4,0,4,4,4,4
5385,3,6,0,0,5,4,4,4
5386,4,0,5,5,6,4,5,5
5387,7,5,3,1,2,3,3,3
5388,3,2,5,2,7,7,7,7
5389,6,6,2,6,7,6,6,6
5390,7,7,1,7,5,7,5,7
5391,6,3,6,6,0,2,6,6
5392,7,1,5,5,3,3,5,5
5393,3,3,5,3,6,2,6,7
5394,1,3,6,2,6,2,6,2
5395,2,6,6,6,3,6,7,7
5396,1,6,7,7,0,2,3,3
5397,1,6,1,7,2,6,3,6
5398,7,7,3,7,0,7,3,7
5399,2,2,5,3,2,3,1,3
5400,1,4,5,5,0,4,4,4
5401,6,1,3,3,2,3,3,3
5402,4,4,4,4,0,0,0,0
5403,0,0,0,0,4,4,4,0
5404,5,4,5,4,4,4,5,4
5405,6,7,5,7,0,7,4,7
5406,7,5,2,1,6,5,2,1
5407,3,0,7,1,2,0,3,3
5408,7,6,4,4,1,4,5,4
5409,6,6,1,4,1,4,1,5
5410,3,2,2,2,2,2,2,2
5411,5,1,6,4,2,1,2,0
5412,0,1,1,1,6,4,3,1
5413,3,3,7,3,3,3,7,3
5414,5,5,6,5,4,5,6,5
5415,2,4,7,6,4,4,6,6
5416,6,6,6,6,5,7,5,7
5417,1,2,0,2,4,6,4,6
5418,5,2,5,5,5,0,5,5
5419,5,0,2,0,6,4,6,4
5420,6,2,4,4,0,0,0,0
5421,5,5,5,5,1,5,3,5
5422,5,0,4,4,0,0,4,0
5423,7,4,6,4,6,4,6,6
5424,3,4,5,5,1,5,5,5
5425,1,0,6,6,4,4,6,6
5426,1,4,3,6,1,0,3,2
5427,6,3,5,5,2,3,4,5
5428,7,7,2,6,6,7,2,6
5429,2,4,2,4,2,6,2,6
5430,6,5,7,5,0,1,0,1
5431,0,6,3,6,7,6,7,6
5432,4,3,0,1,5,7,4,5
5433,4,2,4,0,1,2,0,0
5434,1,0,5,0,5,0,5,4
5435,2,3,5,7,3,3,1,3
5436,5,7,4,4,0,0,4,4
5437,0,2,2,2,3,2,3,2
5438,0,4,1,1,3,5,1,1
5439,2,4,6,4,1,0,6,4
5440,7,3,7,3,5,1,7,7
5441,4,0,0,0,6,4,2,0
5442,3,1,2,2,3,3,2,2
5443,3,6,3,2,3,3,3,3
5444,0,3,3,3,4,7,5,7
5445,4,4,5,4,6,4,4,4
5446,2,4,6,4,6,6,6,6
5447,5,6,1,6,6,6,6,6
5448,1,0,1,0,5,0,1,0
5449,0,0,3,1,2,0,3,1
5450,3,6,0,6,2,2,2,2
5451,2,6,2,6,1,4,0,4
5452,1,1,2,3,7,7,7,3
5453,6,2,0,2,3,3,2,2
5454,6,2,3,3,2,2,3,3
5455,4,3,3,3,3,3,3,3
5456,6,7,1,7,4,6,0,7
5457,7,0,4,0,7,5,7,1
5458,4,5,4,5,1,5,5,5
5459,5,0,4,0,7,6,7,6
5460,1,0,3,1,1,1,1,1
5461,1,3,2,2,7,7,2,2
5462,4,6,6,6,0,2,0,2
5463,3,0,1,0,4,0,0,0
5464,3,1,1,1,5,1,1,1
5465,2,1,0,1,0,1,0,1
5466,7,7,5,5,7,7,5,5
5467,3,5,6,6,4,5,6,6
5468,1,4,5,4,0,4,5,4
5469,5,1,5,5,4,4,4,4
5470,6,4,0,4,4,4,4,4
5471,4,4,0,4,0,4,0,4
5472,4,2,4,2,5,0,4,0
5473,7,6,0,6,2,2,2,2
5474,4,6,3,3,5,7,3,3
5475,5,1,1,1,5,1,1,1
5476,7,7,1,1,5,7,5,5
5477,6,2,3,3,4,4,0,0
5478,1,1,1,1,1,1,1,1
5479,0,4,6,6,4,4,6,6
5480,5,7,5,7,4,4,4,4
5481,3,2,7,6,0,2,5,6
5482,3,2,6,2,4,0,6,2
5483,5,4,6,6,6,6,6,6
5484,2,0,0,0,7,3,6,4
5485,4,7,5,5,5,7,5,5
5486,3,4,1,4,3,6,1,5
5487,4,2,2,2,1,0,1,0
5488,6,3,5,5,2,2,2,3
5489,0,5,1,1,1,5,1,1
5490,7,3,7,7,7,3,7,7
5491,2,3,3,3,6,3,2,3
5492,5,1,0,0,5,5,4,1
5493,0,0,0,0,0,0,0,0
5494,7,3,6,3,4,3,6,2
5495,2,0,7,4,4,0,6,4
5496,7,3,7,3,6,2,7,3
5497,5,7,2,2,1,3,3,3
5498,5,4,6,6,5,4,4,4
5499,3,0,3,2,1,0,3,3
5500,0,1,7,5,6,6,6,6
5501,0,6,3,2,6,6,6,6
5502,5,1,7,3,4,5,6,7
5503,5,7,1,7,5,7,5,7
5504,0,6,7,6,0,2,2,6
5505,5,5,6,6,5,5,4,4
5506,7,7,0,2,1,7,0,3
5507,4,2,3,3,4,6,5,3
5508,5,6,7,6,1,6,3,6
5509,3,7,0,1,2,7,0,3
5510,1,6,5,6,2,2,3,2
5511,2,5,2,3,6,7,2,3
5512,6,2,0,2,4,6,4,6
5513,6,7,7,7,4,7,6,7
5514,3,1,5,1,1,1,1,1
5515,1,3,4,3,5,1,5,1
5516,0,1,1,1,5,5,1,1
5517,6,6,3,6,2,6,2,6
5518,7,0,1,1,2,0,2,0
5519,4,5,3,7,4,4,7,7
5520,1,3,1,3,3,3,1,3
5521,6,6,1,1,3,3,1,1
5522,3,7,3,7,3,7,3,7
5523,5,1,5,5,0,0,4,4
5524,2,6,4,6,6,6,4,6
5525,6,5,6,5,3,3,7,7
5526,1,3,2,2,5,7,4,6
5527,2,4,2,0,6,4,6,4
5528,7,5,5,5,4,4,4,4
5529,6,7,4,4,5,5,5,5
5530,3,7,1,7,7,7,7,7
5531,3,2,1,3,6,6,7,7
5532,6,4,2,2,2,3,2,2
5533,3,1,6,3,7,3,7,7
5534,5,7,3,3,5,7,7,7
5535,6,2,6,2,0,2,2,2
5536,0,5,0,1,4,4,0,0
5537,6,7,3,7,7,7,7,7
5538,7,2,3,3,2,2,2,2
5539,4,3,4,7,2,2,6,2
5540,6,4,0,0,4,4,0,0
5541,4,4,1,0,3,1,1,1
5542,4,0,2,2,3,3,3,2
5543,5,6,0,2,1,3,1,3
5544,2,2,1,1,0,0,1,1
5545,4,6,5,7,5,5,5,5
5546,4,7,5,7,0,2,0,0
5547,5,7,7,7,3,3,3,3
5548,1,7,3,3,7,7,7,7
5549,0,6,6,6,5,6,7,6
5550,0,0,3,0,0,0,1,0
5551,1,0,7,7,3,2,7,3
5552,0,4,3,6,1,4,3,7
5553,3,3,0,1,2,3,2,3
5554,0,1,2,2,0,1,2,2
5555,7,1,2,3,3,3,2,3
5556,6,6,7,7,3,3,3,3
5557,2,0,1,1,2,0,3,0
5558,1,1,5,5,7,1,7,5
5559,2,5,2,3,2,4,2,2
5560,1,1,5,5,0,1,1,1
5561,6,7,7,7,0,5,5,5
5562,2,1,5,5,5,5,5,5
5563,7,4,4,4,7,4,5,4
5564,0,6,4,6,0,4,0,4
5565,0,2,7,2,0,2,6,2
5566,2,5,1,5,0,5,0,5
5567,5,5,4,4,6,5,4,4
5568,2,2,4,6,2,2,6,6
5569,4,6,2,2,6,6,2,2
5570,6,0,7,7,3,3,7,7
5571,0,4,1,4,4,4,0,4
5572,6,6,3,2,6,6,6,6
5573,6,3,3,3,0,2,2,2
5574,4,6,7,6,4,6,6,6
5575,1,3,0,3,5,5,5,5
5576,4,0,7,5,6,4,7,5
5577,7,3,2,3,3,3,2,3
5578,3,1,1,1,6,4,4,4
5579,0,0,4,4,0,0,4,4
5580,7,0,7,1,4,4,5,5
5581,2,6,6,6,3,3,7,7
5582,2,4,1,5,3,3,3,3
5583,0,7,7,7,0,7,6,7
5584,5,1,4,0,7,3,6,2
5585,7,1,6,5,6,3,6,6
5586,0,5,6,6,4,4,4,4
5587,3,5,2,4,4,4,4,4
5588,2,1,7,7,0,1,6,5
5589,4,7,4,6,3,3,3,3
5590,0,5,0,4,0,0,0,0
5591,7,2,0,0,0,2,0,0
5592,4,0,0,0,0,0,0,0
5593,4,7,3,3,7,7,7,7
5594,2,0,0,0,7,3,5,1
5595,7,2,0,0,3,3,2,2
5596,0,0,5,5,2,2,1,2
5597,7,1,5,5,5,5,5,5
5598,6,6,4,6,5,7,5,4
5599,3,1,1,1,7,5,5,5
5600,4,3,6,6,2,3,6,6
5601,3,1,3,3,2,3,3,3
5602,0,5,4,5,5,5,4,5
5603,7,5,5,5,0,4,5,5
5604,3,6,1,7,6,6,4,6
5605,2,7,6,7,6,6,6,6
5606,5,0,2,2,3,0,2,2
5607,6,5,7,5,0,1,1,1
5608,4,3,3,3,6,2,6,2
5609,2,0,6,2,4,0,6,0
5610,1,6,4,4,1,4,0,4
5611,2,2,6,6,6,6,6,6
5612,5,7,1,3,2,3,3,3
5613,6,5,7,7,4,5,7,7
5614,2,1,4,0,1,1,0,1
5615,6,3,6,6,3,3,6,6
5616,0,5,6,5,6,6,6,6
5617,4,5,4,5,7,7,5,5
5618,0,3,2,2,2,2,2,2
5619,7,6,1,4,5,6,5,4
5620,5,0,7,0,5,4,5,4
5621,6,0,1,1,3,3,3,3
5622,3,0,0,0,7,5,4,4
5623,7,5,7,7,6,4,6,6
5624,6,4,5,5,0,0,5,5
5625,3,7,3,3,6,6,2,7
5626,7,4,3,4,7,5,7,5
5627,0,2,3,3,5,2,3,3
5628,1,1,4,0,4,4,4,4
5629,6,5,7,7,6,7,7,7
5630,5,3,0,2,4,2,0,2
5631,5,4,0,0,6,6,0,0
5632,1,3,6,2,1,1,4,0
5633,1,6,1,4,4,4,4,4
5634,6,5,2,4,2,4,2,4
5635,5,6,5,6,4,6,5,6
5636,5,1,3,3,7,5,7,7
5637,1,5,3,3,7,5,3,7
5638,1,1,5,5,0,1,1,1
5639,1,3,1,3,3,3,3,3
5640,1,5,6,6,0,0,2,2
5641,1,3,2,3,5,7,7,7
5642,4,3,2,2,3,3,2,3
5643,7,3,6,3,0,0,4,0
5644,3,7,6,6,2,6,6,6
5645,4,5,6,7,2,4,6,6
5646,0,0,5,5,5,4,5,5
5647,7,7,3,7,4,7,7,7
5648,2,0,1,1,4,0,5,1
5649,4,5,1,1,5,5,5,5
5650,5,4,5,5,7,7,5,7
5651,1,5,5,5,6,7,5,5
5652,1,4,4,4,0,4,4,4
5653,4,1,7,3,4,0,6,2
5654,4,7,5,5,7,7,7,7
5655,2,6,6,6,4,4,6,6
5656,1,3,6,2,0,0,2,2
5657,0,0,2,2,6,6,2,2
5658,1,2,7,7,5,3,7,7
5659,4,0,4,1,4,0,4,0
5660,7,0,6,0,7,2,6,2
5661,3,7,1,5,0,4,0,4
5662,3,1,1,1,1,1,1,1
5663,5,4,3,4,1,4,1,4
5664,6,4,0,0,5,4,1,0
5665,7,5,1,1,6,7,6,5
5666,0,2,6,2,0,2,2,2
5667,4,2,0,0,2,2,2,2
5668,0,1,7,7,1,1,1,1
5669,4,5,3,3,0,5,3,3
5670,7,0,2,2,3,1,3,3
5671,2,6,5,5,2,6,4,4
5672,4,5,2,5,3,3,3,3
5673,5,0,2,0,1,1,3,0
5674,3,6,2,6,0,6,0,6
5675,3,3,2,2,0,2,2,2
5676,7,0,2,0,2,2,2,2
5677,5,0,3,0,3,0,3,0
5678,5,5,1,5,1,5,1,5
5679,5,0,3,1,0,0,3,0
5680,5,3,5,3,6,3,6,7
5681,5,7,3,3,5,7,3,3
5682,6,6,2,6,0,6,2,6
5683,2,5,1,5,2,6,2,4
5684,6,4,5,4,7,4,5,4
5685,3,7,3,3,0,2,1,3
5686,5,6,1,7,1,5,1,1
5687,2,5,2,5,6,5,6,5
5688,4,4,4,4,0,0,4,4
5689,2,0,3,3,2,2,2,2
5690,3,2,1,0,1,0,1,0
5691,5,7,4,6,2,7,4,6
5692,3,2,2,2,7,3,3,3
5693,7,2,0,2,2,2,2,2
5694,5,1,0,0,1,1,1,1
5695,7,1,5,1,2,1,1,1
5696,5,0,7,2,5,4,5,4
5697,2,7,2,7,0,6,0,6
5698,4,4,4,4,1,4,5,4
5699,3,5,2,4,5,5,4,5
5700,1,3,0,1,3,3,1,3
5701,4,3,6,2,2,2,2,2
5702,6,4,5,5,7,7,7,7
5703,5,7,2,3,2,6,2,2
5704,1,1,1,1,5,1,5,1
5705,0,6,5,7,0,4,0,4
5706,7,1,0,0,3,3,0,0
5707,6,7,3,7,3,7,1,7
5708,5,2,7,3,4,0,7,3
5709,7,2,7,6,7,6,7,6
5710,7,7,1,1,3,7,3,3
5711,6,1,6,2,0,1,0,0
5712,5,5,0,0,1,1,0,0
5713,0,0,5,1,6,4,7,5
5714,4,1,7,1,3,3,3,3
5715,2,2,3,3,7,3,3,3
5716,0,0,5,1,7,4,5,5
5717,3,3,3,3,1,3,3,3
5718,0,3,2,3,7,3,7,3
5719,4,4,1,1,7,6,3,3
5720,0,2,7,7,0,2,7,7
5721,3,2,5,4,3,3,7,7
5722,6,2,5,1,6,2,5,0
5723,1,4,6,4,0,0,4,4
5724,7,1,4,0,4,0,4,4
5725,4,7,2,6,1,3,2,2
5726,6,2,7,7,7,7,7,7
5727,7,2,5,2,6,2,4,2
5728,3,5,1,1,6,4,4,4
